address,lon,lat
서울특별시 마포구 노고산동 20-75,126.941876299726,37.5541565146101
서울특별시 마포구 신수동 429-14,126.937703656692,37.5447911211419
서울특별시 서대문구 대현동 90-22,126.943755458472,37.557689334744
서울특별시 종로구 연건동 43-1,127.001637690483,37.5794160840793
서울특별시 양천구 신정동 876-2,126.856863286632,37.5280191476476
서울특별시 강북구 번동 148-344,127.033661622843,37.6256295808944
서울특별시 송파구 삼전동 52-8,127.090175229455,37.5014630230219
서울특별시 강동구 암사동 500-14,127.129032296224,37.5522210164762
서울특별시 중랑구 망우동 343-2,127.102934161127,37.601956380705
서울특별시 광진구 중곡동 169-110,127.084217650445,37.5684563590705
서울특별시 구로구 구로동 317-31,126.888709953384,37.4916434219628
서울특별시 송파구 삼전동 99-4,127.092230057645,37.5041808510662
서울특별시 은평구 응암동 120-13,126.917756024974,37.5965138699823
서울특별시 영등포구 대림동 1112,126.895428654821,37.4956124577607
서울특별시 관악구 신림동 412-180,126.929457156297,37.4765846908784
서울특별시 송파구 삼전동 57-8,127.090543985203,37.5012454184005
서울특별시 금천구 독산동 292-2,126.896865576854,37.4679081590866
서울특별시 동작구 대방동 13-38,126.932694420996,37.5068797036266
서울특별시 강동구 성내동 226-53,127.128048680913,37.5319352815119
서울특별시 영등포구 양평동4가 94,126.893750376088,37.5368708718605
서울특별시 광진구 자양동 689-7,127.088534095287,37.5310948409352
서울특별시 강서구 화곡동 160-3,126.853386839701,37.5358317830412
서울특별시 강동구 성내동 434-4,127.130872709806,37.5268831562718
서울특별시 양천구 신월동 479-6,126.846511755311,37.5248575993609
서울특별시 도봉구 창동 603-87,127.039507294239,37.641440697137
서울특별시 동대문구 휘경동 28-19,127.063689260391,37.589935036823
서울특별시 광진구 중곡동 141-26,127.082408876414,37.5577127148126
서울특별시 은평구 역촌동 45-30,126.914648599557,37.6061438814851
서울특별시 강북구 수유동 486-61,127.01420603135,37.6272394459817
서울특별시 동작구 대방동 335-26,126.929635084832,37.5003529298834
서울특별시 양천구 신월동 488-16,126.843489228853,37.5235572716227
서울특별시 금천구 가산동 235-13,126.891310725427,37.4731435458287
서울특별시 서대문구 북가좌동 3-131,126.916511871876,37.5820496386493
서울특별시 강서구 등촌동 518-18,126.858094573367,37.5464303101676
서울특별시 강북구 미아동 323-36,127.026565013395,37.6205993781042
서울특별시 동작구 사당동 316-258,126.97293158056,37.4792253064905
서울특별시 관악구 봉천동 635-351,126.941168877164,37.4877230654307
서울특별시 송파구 문정동 65-15,127.125356542903,37.4847108586629
서울특별시 송파구 삼전동 67-5,127.091362406854,37.4998357053882
서울특별시 강동구 둔촌동 61-9,127.142863919715,37.5326286374339
서울특별시 동작구 노량진동 232-275,126.942730189419,37.5107881476833
서울특별시 영등포구 대림동 926-6,126.904935940351,37.4942254622521
서울특별시 중랑구 망우동 580,127.109269400548,37.6022199011735
서울특별시 송파구 가락동 129-6,127.12480431079,37.4949640934102
서울특별시 관악구 신림동 1630-10,126.928254064199,37.4790348019717
서울특별시 관악구 신림동 610-575,126.923308975087,37.474543317115
서울특별시 은평구 갈현동 110-13,126.91661266881,37.6183403479366
서울특별시 강북구 수유동 252-44,127.021965478473,37.6455825863808
서울특별시 광진구 자양동 227-109,127.076305245404,37.5374999394631
서울특별시 양천구 신월동 526-6,126.8393790887,37.5197426779014
서울특별시 강남구 청담동 59-2,127.051470736018,37.5226127934778
서울특별시 동대문구 용두동 20-54,127.040231585671,37.5769925032646
서울특별시 금천구 가산동 238-78,126.887015586581,37.4734118922053
서울특별시 강북구 수유동 178-14,127.025342868283,37.6417945323756
서울특별시 동대문구 장안동 295-3,127.070212451499,37.5729810363555
서울특별시 서초구 방배동 829-13,126.986869496396,37.4884131897803
서울특별시 성북구 삼선동3가 99-2,127.012882221453,37.5852404958804
서울특별시 용산구 후암동 30-99,126.980076286451,37.5516082331175
서울특별시 강서구 방화동 611-125,126.813452842673,37.5647429634217
서울특별시 양천구 목동 531-3,126.871438384508,37.5450973379616
서울특별시 마포구 망원동 396-47,126.903671792302,37.5531892637581
서울특별시 중랑구 중화동 321-65,127.074836176313,37.5952246155443
서울특별시 성동구 성수동1가 718,127.045045893181,37.5388239825147
서울특별시 마포구 성산동 50-25,126.913874900947,37.5653392499843
서울특별시 강동구 천호동 289-44,127.130278778246,37.5482809357143
서울특별시 관악구 신림동 610-127,126.923683499693,37.475557826257
서울특별시 구로구 고척동 167-91,126.854555612055,37.5054699042908
서울특별시 용산구 청파동1가 1-3,126.967972648145,37.5500898209929
서울특별시 송파구 방이동 165,127.122078680915,37.5135692695628
서울특별시 동작구 상도동 211-371,126.945054592484,37.497411033637
서울특별시 금천구 시흥동 1008,126.90800546073,37.4631019929702
서울특별시 송파구 방이동 212-4,127.122487379559,37.509643713439
서울특별시 도봉구 도봉동 626-117,127.047078747675,37.6754386294968
서울특별시 강북구 수유동 714-1,127.022540539014,37.6474985098166
서울특별시 종로구 평창동 523-9,126.968129532799,37.6124145682384
서울특별시 은평구 역촌동 67-26,126.912610788348,37.6035207800562
서울특별시 광진구 자양동 667-19,127.0847287165,37.5301664476462
서울특별시 은평구 갈현동 18-3,126.916692429573,37.625935906518
서울특별시 도봉구 방학동 685-60,127.040700640207,37.6655831107462
서울특별시 용산구 신계동 8-15,126.966143726184,37.5347043821709
서울특별시 영등포구 당산동5가 7-2,126.898553578207,37.5330576470523
서울특별시 은평구 응암동 72-4,126.929847320575,37.6004845943557
서울특별시 서초구 방배동 480-14,126.988501549244,37.4760700794403
서울특별시 용산구 용산동3가 6-10,126.973378603049,37.5311704362259
서울특별시 서초구 양재동 272-2,127.044416654784,37.4748392599614
서울특별시 도봉구 방학동 632-23,127.03360818714,37.6659387995341
서울특별시 도봉구 방학동 684-33,127.040186472615,37.6659002520539
서울특별시 은평구 응암동 95-17,126.927206659317,37.6000014157443
서울특별시 도봉구 쌍문동 495-36,127.014940854726,37.6553384489148
서울특별시 도봉구 방학동 636-1,127.03561994285,37.6672667951495
서울특별시 강서구 화곡동 24-113,126.846768983949,37.5456049877481
서울특별시 광진구 자양동 664-12,127.084184948475,37.5304322714763
서울특별시 마포구 염리동 85-21,126.944595504147,37.5476877535931
서울특별시 용산구 이태원동 151-27,126.99142808702,37.5361153862521
서울특별시 은평구 역촌동 37-48,126.918247400018,37.6021637833957
서울특별시 송파구 삼전동 66-18,127.092496326244,37.4999051915438
서울특별시 마포구 연남동 487-47,126.91714145471,37.5643717556664
서울특별시 강서구 화곡동 455-9,126.852777488208,37.5340847968486
서울특별시 은평구 대조동 84-17,126.925276480017,37.6139162636288
서울특별시 관악구 신림동 534-1,126.911883054674,37.4857625501645
서울특별시 강남구 도곡동 91-5,127.050650573046,37.489778720694
서울특별시 강서구 화곡동 918-1,126.84533397524,37.5303440602549
서울특별시 강북구 미아동 223-4,127.023424441196,37.6271244517186
서울특별시 중랑구 면목동 353-55,127.085288086953,37.5780587521201
서울특별시 강서구 공항동 1374,126.808123426326,37.5605922768697
서울특별시 중랑구 면목동 653-3,127.085038607587,37.5796778377708
서울특별시 강서구 방화동 493-17,126.807239637298,37.5735782231093
서울특별시 도봉구 도봉동 616-10,127.043373559276,37.6732014768942
서울특별시 성북구 안암동2가 113-2,127.024721641158,37.5867717396516
서울특별시 서초구 서초동 1588-1,127.013831781572,37.4859844424904
서울특별시 영등포구 대림동 1066-74,126.898452351442,37.4893693156863
서울특별시 양천구 신정동 913-2,126.856765846154,37.5264393941588
서울특별시 강북구 수유동 524-76,127.010450347786,37.6398880556403
서울특별시 종로구 평창동 66-25,126.975212128759,37.6103118282879
서울특별시 마포구 노고산동 19-17,126.941334837457,37.5552313172071
서울특별시 광진구 화양동 527,127.075037832318,37.5465827364135
서울특별시 성북구 안암동3가 135,127.024886334822,37.5818825555184
서울특별시 서대문구 남가좌동 64-18,126.921940779757,37.5759992156008
서울특별시 관악구 신림동 1481-3,126.91323166731,37.4797559840705
서울특별시 금천구 독산동 332-16,126.891681332707,37.4674804961665
서울특별시 강서구 화곡동 368-36,126.840026304943,37.5368251815735
서울특별시 금천구 시흥동 934-4,126.905635434057,37.4482034128435
서울특별시 성동구 행당동 345,127.037326138793,37.5647118113965
서울특별시 중랑구 중화동 327-102,127.07495242056,37.5992421509845
서울특별시 영등포구 당산동3가 559,126.893636083906,37.5275605475617
서울특별시 관악구 신림동 545-37,126.909771153618,37.4817319173019
서울특별시 서초구 반포동 69-1,126.999339565514,37.4989891278894
서울특별시 강서구 화곡동 355-19,126.83858093464,37.5311288046661
서울특별시 강동구 암사동 450-10,127.137132736336,37.5561514966417
서울특별시 도봉구 쌍문동 220-7,127.032302630944,37.6594410176311
서울특별시 은평구 응암동 584-16,126.916065951977,37.5913009849158
서울특별시 강서구 방화동 645-34,126.806651646302,37.566232087317
서울특별시 금천구 시흥동 219-16,126.911753080685,37.4527323075184
서울특별시 은평구 갈현동 259-18,126.912201659409,37.6216074628047
서울특별시 도봉구 창동 608-56,127.037952358556,37.6448678305826
서울특별시 용산구 갈월동 5-61,126.972709622099,37.5491872192215
서울특별시 광진구 자양동 227-122,127.076379600184,37.5372954544503
서울특별시 강서구 내발산동 710-54,126.833695129998,37.5513048500222
서울특별시 광진구 중곡동 73-71,127.095379043123,37.5585990812013
서울특별시 동대문구 신설동 8-1,127.026721991876,37.578125099939
서울특별시 성북구 정릉동 431-70,127.008000141565,37.6033412202694
서울특별시 송파구 방이동 132,127.120119769394,37.5107717691745
서울특별시 동대문구 장안동 350-6,127.070817056181,37.567127269592
서울특별시 은평구 신사동 6-15,126.912450789703,37.5997365021848
서울특별시 양천구 신월동 98-24,126.832727856787,37.535063075428
서울특별시 강남구 논현동 103-1,127.038499234253,37.5198626476214
서울특별시 은평구 응암동 123-6,126.916529959383,37.5948486081495
서울특별시 은평구 대조동 87-7,126.924742605693,37.6133124422455
서울특별시 양천구 신월동 217-44,126.835563297967,37.5268272284862
서울특별시 마포구 망원동 438-7,126.899928944289,37.5591830980364
서울특별시 강북구 미아동 324-9,127.025253310316,37.6198917600669
서울특별시 노원구 중계동 366,127.08026183166,37.6520774737315
서울특별시 송파구 방이동 193-37,127.123591832002,37.5121762761035
서울특별시 강서구 화곡동 971-8,126.848773630707,37.5478227661639
서울특별시 강서구 화곡동 351-20,126.842627696419,37.53528310196
서울특별시 은평구 응암동 376-18,126.917893469119,37.5914855320731
서울특별시 중랑구 묵동 176-9,127.07848274284,37.6109565982817
서울특별시 송파구 송파동 18-6,127.107801597938,37.5063371066851
서울특별시 강서구 화곡동 111-27,126.843180510611,37.5447923514094
서울특별시 강동구 암사동 474-41,127.136378443446,37.552122480196
서울특별시 강북구 수유동 270-104,127.01880653365,37.6470256972873
서울특별시 용산구 후암동 406-7,126.9825980468,37.5475086378636
서울특별시 은평구 갈현동 515-23,126.913157694112,37.6177069842613
서울특별시 강서구 화곡동 1113-22,126.852704749591,37.5536916078416
서울특별시 성북구 정릉동 266-557,127.011448130297,37.6143699482558
서울특별시 강북구 번동 471-150,127.032075737261,37.6388781186564
서울특별시 용산구 효창동 5-88,126.963858092199,37.5409082631392
서울특별시 강서구 내발산동 698-12,126.833698841782,37.5524865130816
서울특별시 송파구 송파동 147-16,127.116925385811,37.5071870853475
서울특별시 구로구 항동 242,126.824182383715,37.4793380760672
서울특별시 동작구 흑석동 200-8,126.955734785193,37.5092211236616
서울특별시 중랑구 상봉동 87-52,127.08959276676,37.5941816204247
서울특별시 금천구 독산동 905-36,126.909410262547,37.4778896490267
서울특별시 송파구 석촌동 288-17,127.107304872542,37.5039707091154
서울특별시 은평구 갈현동 521-2,126.911029918368,37.6163175173793
서울특별시 종로구 숭인동 535,127.020503920119,37.5784387183973
서울특별시 관악구 봉천동 645-121,126.937643484512,37.4875256485465
서울특별시 관악구 봉천동 1691-29,126.967913516342,37.4759854617431
서울특별시 성동구 홍익동 125-1,127.035871257041,37.5657157918637
서울특별시 중랑구 면목동 410-8,127.089780859808,37.5849563991924
서울특별시 송파구 마천동 17-1,127.143450502797,37.5016427114637
서울특별시 종로구 부암동 123-5,126.966387150142,37.5975575702022
서울특별시 강북구 수유동 57-113,127.018371335397,37.631058242236
서울특별시 송파구 마천동 322-6,127.15437743872,37.4926820405683
서울특별시 강서구 화곡동 59-75,126.847715082483,37.5411080659214
서울특별시 용산구 용산동2가 1-1611,126.984213268621,37.5466410226991
서울특별시 성북구 돈암동 39-8,127.021094174451,37.6000572977273
서울특별시 강서구 등촌동 514-30,126.859845034864,37.5453449858375
서울특별시 금천구 독산동 234-35,126.904945852726,37.4754253951759
서울특별시 마포구 망원동 456-42,126.901334091881,37.553666213695
서울특별시 은평구 역촌동 18-19,126.920912348265,37.6061445511974
서울특별시 금천구 시흥동 840-31,126.90469901163,37.453911481619
서울특별시 종로구 홍지동 35-3,126.955114296133,37.5999869475212
서울특별시 강서구 마곡동 751,126.828076496675,37.556726750174
서울특별시 구로구 개봉동 139-89,126.852110592848,37.4992563313078
서울특별시 강남구 청담동 15-21,127.04618197098,37.5207705371803
서울특별시 구로구 개봉동 279-5,126.858368888562,37.4881268406731
서울특별시 송파구 가락동 15-6,127.12590768082,37.5006394399549
서울특별시 강남구 개포동 1215-6,127.049039635671,37.4784085833416
서울특별시 중랑구 중화동 100-3,127.082551367711,37.6021132224355
서울특별시 관악구 봉천동 1653-18,126.970387443643,37.4746053100198
서울특별시 강동구 길동 349-10,127.142591879157,37.5404434276828
서울특별시 중랑구 면목동 88-72,127.09235285889,37.5924002149491
서울특별시 관악구 봉천동 1510-34,126.961964053304,37.4733613970179
서울특별시 관악구 신림동 652-93,126.922171058075,37.4676197503195
서울특별시 은평구 응암동 104-38,126.9208488128,37.597595461952
서울특별시 구로구 개봉동 23-22,126.841637437083,37.5037730089833
서울특별시 서초구 반포동 727-2,127.01963919859,37.5066865907942
서울특별시 중랑구 묵동 248-126,127.074303186975,37.6061567604408
서울특별시 중구 신당동 366-314,127.008232662736,37.5501207272687
서울특별시 구로구 구로동 806-14,126.886409302725,37.4856607056382
서울특별시 용산구 문배동 24-8,126.969538303699,37.536705437867
서울특별시 강서구 화곡동 805-17,126.861865727895,37.5347175571377
서울특별시 관악구 봉천동 14-119,126.959260233321,37.4879679243069
서울특별시 강동구 천호동 287-9,127.127838691095,37.5487650960679
서울특별시 중구 신당동 432-397,127.004663867615,37.5535269656522
서울특별시 동작구 대방동 393-31,126.928669691449,37.5006495927427
서울특별시 동작구 사당동 178-23,126.969964872767,37.4920795451339
서울특별시 중랑구 묵동 122-103,127.080550276481,37.6102400001349
서울특별시 서대문구 홍제동 312-221,126.941914184635,37.5862589045185
서울특별시 동대문구 이문동 427,127.07042785142,37.6043234599775
서울특별시 광진구 중곡동 53-19,127.084541360581,37.5588215057062
서울특별시 관악구 봉천동 635-27,126.942565024381,37.4906004896668
서울특별시 강서구 염창동 272-20,126.869814238427,37.5504947903113
서울특별시 강남구 청담동 121-61,127.048862928699,37.5264810029666
서울특별시 도봉구 방학동 422-1,127.027483094656,37.6649178626108
서울특별시 강북구 미아동 350-2,127.024495467236,37.6193627696795
서울특별시 관악구 신림동 610-335,126.924259936162,37.476361357111
서울특별시 강서구 화곡동 425-5,126.841951560166,37.530562669865
서울특별시 도봉구 쌍문동 460-72,127.022886232499,37.6525896287385
서울특별시 영등포구 문래동1가 22-12,126.900420311091,37.5137883307243
서울특별시 은평구 응암동 71-9,126.929666166246,37.5998490178502
서울특별시 양천구 신월동 467-3,126.84672601378,37.5261866744531
서울특별시 서대문구 연희동 446-246,126.920012047537,37.5673839624414
서울특별시 강북구 수유동 172-104,127.018202492995,37.6387758396568
서울특별시 송파구 장지동 849,127.132938562438,37.4838849061894
서울특별시 강서구 화곡동 56-322,126.850562634521,37.5410616983183
서울특별시 광진구 구의동 51-13,127.091524112146,37.5529771161679
서울특별시 중랑구 면목동 375-10,127.082476516651,37.575540128763
서울특별시 송파구 석촌동 274-4,127.106378039615,37.5002934631731
서울특별시 종로구 내수동 75,126.973255124705,37.5734204618228
서울특별시 은평구 구산동 368-51,126.907708843995,37.6133063867582
서울특별시 관악구 봉천동 673-82,126.934237507483,37.4903010678392
서울특별시 성북구 돈암동 580-9,127.012247475344,37.5974122466006
서울특별시 서초구 반포동 730-1,127.018538214469,37.5050249546855
서울특별시 강서구 가양동 146-8,126.842383300578,37.5692489306252
서울특별시 은평구 갈현동 493-11,126.914780306215,37.6156753580526
서울특별시 강서구 화곡동 362-55,126.839439817944,37.5337904489889
서울특별시 서대문구 북아현동 129-75,126.95729096256,37.5598374876816
서울특별시 송파구 오금동 133-16,127.141000089844,37.5015568225654
서울특별시 동작구 사당동 193-5,126.96452279575,37.488467518725
서울특별시 은평구 신사동 34-7,126.914285813911,37.594832223511
서울특별시 도봉구 방학동 685-34,127.040175881843,37.6655970756542
서울특별시 용산구 동자동 45,126.973210049015,37.5516713863735
서울특별시 은평구 응암동 113-28,126.916174718086,37.5970956086303
서울특별시 서초구 서초동 1642-34,127.017522958785,37.4920344903467
서울특별시 광진구 구의동 647-7,127.082766233276,37.5422090782249
서울특별시 광진구 중곡동 168-1,127.085203080729,37.5680342564331
서울특별시 서초구 반포동 757,126.989035969938,37.5053542268515
서울특별시 동대문구 장안동 146-18,127.066365059553,37.5723940112695
서울특별시 구로구 개봉동 23-31,126.842130961227,37.5035692316097
서울특별시 은평구 신사동 39-19,126.911309703194,37.5944583657773
서울특별시 은평구 대조동 89-258,126.921437996912,37.6094302700942
서울특별시 양천구 신월동 49-2,126.826399601304,37.5360767571081
서울특별시 강남구 개포동 1167,127.052379105594,37.4732111171489
서울특별시 강북구 수유동 52-65,127.020474079348,37.632322249701
서울특별시 은평구 불광동 245-38,126.930908179025,37.6151639602648
서울특별시 강북구 수유동 412-7,127.015547924084,37.6362567046741
서울특별시 광진구 중곡동 91-4,127.089267627516,37.5560163765805
서울특별시 구로구 개봉동 363-6,126.852765272108,37.4855407665819
서울특별시 은평구 신사동 26-35,126.912308117372,37.5976048323282
서울특별시 은평구 갈현동 425-16,126.917483739629,37.6229202288701
서울특별시 성북구 정릉동 227-88,127.014217078944,37.6097045965193
서울특별시 노원구 월계동 951,127.057463536772,37.6302464149326
서울특별시 강동구 암사동 447-8,127.135761593401,37.5552583912068
서울특별시 관악구 신림동 612-24,126.92057212881,37.474319410177
서울특별시 강북구 수유동 510-1,127.009699014465,37.6361538072494
서울특별시 서대문구 홍은동 265-230,126.930550533476,37.5871000591302
서울특별시 구로구 구로동 486-69,126.882963266355,37.4976598355176
서울특별시 동작구 사당동 446-146,126.973735547668,37.4775829477958
서울특별시 서초구 방배동 530-31,126.988497032113,37.4775125954814
서울특별시 도봉구 방학동 659-34,127.038485424771,37.666942803401
서울특별시 강동구 성내동 447-2,127.128978209224,37.5254238159283
서울특별시 강서구 화곡동 396-9,126.849454103289,37.5357643957748
서울특별시 중랑구 면목동 99-19,127.091003417299,37.5908396640694
서울특별시 송파구 방이동 100-17,127.110549474229,37.5118724998147
서울특별시 영등포구 대림동 946-1,126.908176269801,37.4930271633818
서울특별시 광진구 광장동 184-11,127.108348219031,37.547958463479
서울특별시 은평구 갈현동 479-13,126.917422141522,37.6164467702553
서울특별시 도봉구 방학동 612-25,127.031537959219,37.6676809666609
서울특별시 송파구 방이동 225,127.122656614403,37.5061373693844
서울특별시 성북구 성북동 145-52,127.001131653128,37.5950130860106
서울특별시 동대문구 답십리동 494-1,127.053285984052,37.5669003328218
서울특별시 종로구 누상동 166-247,126.964133142999,37.5806160862718
서울특별시 광진구 구의동 670,127.091910752474,37.5432509878955
서울특별시 금천구 시흥동 992-22,126.900117596662,37.453084262774
서울특별시 은평구 녹번동 86-126,126.929592230092,37.6034433848705
서울특별시 마포구 합정동 198-6,126.91375681882,37.5454271214624
서울특별시 관악구 봉천동 173-30,126.970868249601,37.4734438473598
서울특별시 은평구 신사동 1-51,126.914124615124,37.6003107619365
서울특별시 금천구 시흥동 3-215,126.911534623343,37.4606903367617
서울특별시 서대문구 북가좌동 5-114,126.91626841799,37.5809775543543
서울특별시 성북구 장위동 246-375,127.04673608609,37.6110730902713
서울특별시 송파구 잠실동 212-41,127.084757450718,37.5081628540782
서울특별시 광진구 화양동 2-22,127.072473603158,37.5445697043749
서울특별시 성동구 마장동 778-4,127.046003713997,37.5668435689291
서울특별시 마포구 창전동 149-1,126.931270508153,37.5458282960138
서울특별시 강북구 미아동 223-29,127.023524050391,37.626874047705
서울특별시 노원구 월계동 13,127.065415722199,37.6245905661541
서울특별시 강북구 수유동 546-3,127.011237972385,37.6448462802559
서울특별시 금천구 독산동 974-1,126.903945218768,37.4760483548524
서울특별시 동작구 상도동 299-17,126.931530863204,37.4953454400368
서울특별시 강서구 화곡동 1046-12,126.835223447291,37.5424636974464
서울특별시 은평구 역촌동 26-22,126.920552752251,37.6048921141037
서울특별시 강남구 역삼동 636-33,127.031080386203,37.5012820660722
서울특별시 강서구 화곡동 24-46,126.847008263218,37.5474016180768
서울특별시 관악구 신림동 1716,126.941957948762,37.4676171602361
서울특별시 양천구 신정동 942-17,126.850784698992,37.5249598426888
서울특별시 강북구 수유동 52-49,127.020417928142,37.6324704716043
서울특별시 강동구 성내동 417-20,127.134730650296,37.5285689163175
서울특별시 중랑구 상봉동 496,127.088683853976,37.5994293182578
서울특별시 마포구 대흥동 18-84,126.944300340558,37.553821791035
서울특별시 관악구 봉천동 63-45,126.955575264065,37.482188609907
서울특별시 서대문구 북가좌동 310-1,126.910365740202,37.5814769653079
서울특별시 은평구 녹번동 82-32,126.926137462831,37.6035289396273
서울특별시 마포구 망원동 396-1,126.903577665536,37.5535168797694
서울특별시 은평구 대조동 214-16,126.920428863685,37.6138172293807
서울특별시 구로구 궁동 89-4,126.827094345406,37.4981626026929
서울특별시 마포구 아현동 738,126.955532277456,37.5521875499305
서울특별시 강북구 수유동 296-5,127.01266133219,37.6433577104002
서울특별시 강서구 화곡동 341-49,126.847248765773,37.532575177079
서울특별시 중랑구 상봉동 315-40,127.085684206445,37.5979171487837
서울특별시 강남구 개포동 1198-4,127.049455970308,37.4752377570957
서울특별시 종로구 누상동 166-3,126.965681070959,37.5799024187532
서울특별시 성북구 종암동 32-6,127.033124900354,37.5921686973463
서울특별시 성북구 하월곡동 90-1228,127.033680386045,37.6044440025683
